,Source,Target,Weight
14826,Pinchiukas, minixvm,2
14827,niclas, minixvm,4
14828,Monotoko, lololanylol,3
14829,pinnen, Monotoko,3
14830,xcat, sw,5
14831,xcat, Pici,3
14832,jnix, iceroot,2
14833,KaiForce, nicholas__,2
14834,KaiForce, eutheria,2
14835,KaiForce, NeoColossus,4
14836,NeoColossus, KaiForce,3
14837,NeoColossus, thec4ke,2
14838,NeoColossus, jrib,2
14839,Kelbizzle, jhutchins_wk,2
14840,hdd, jrib,13
14841,hdd, dufa,2
14842,hdd, Slart,2
14843,day, ActionParsnip,2
14844,bencc, zhaozhou,2
14845,bencc, blkadder,18
14846,bencc, dns53,3
14847,bencc, OerHeks,2
14848,ShinyObjects, melkor,3
14849,chrisr, jhutchins_wk,3
14850,t4nk002, usr13,2
14851,josh_, EndUserXY,6
14852,josh_, usr13,7
14853,josh_, tinner,2
14854,josh_, ClientAlive,9
14855,josh_, GandalfB,4
14856,josh_, Slart,3
14857,josh_, disharmonic,4
14858,josh_, tripelb,2
14859,asmod4n, tripelb,5
14860,asmod4n, viking667,3
14861,asmod4n, aandy,2
14862,cha0s_, usr13,3
14863,cha0s_, adamk,3
14864,cha0s_, DerHeks,2
14865,gyre008, ejv,2
14866,gyre008, jrib,2
14867,ubuntu_user, jrib,2
14868,rtc, jrib,6
14869,Gnosis_, jrib,4
14870,Gnosis_, asmod4n,3
14871,polix, leku,9
14872,leku, root@ubuntu,2
14873,RollinV2_, ixio2b,2
14874,RollinV2_, kobra,2
14875,GandalfB, josh_,2
14876,NickNi, Slart,4
14877,NickNi, truexfan81,2
14878,Cyber_Akuma, DaemonicApathy,2
14879,Cyber_Akuma, keelG,3
14880,bakis, nearst,3
14881,bakis, jhutchins_wk,3
14882,AndroUser, viking667 ,2
14883,guest16, viking667,2
14884,guest16, sameerfx_,2
14885,viking667, usr13,2
14886,viking667, asmod4n,3
14887,viking667, gdc77,2
14888,viking667, turd,2
14889,viking667, krabador,2
14890,aandy, asmod4n,2
14891,Number6, usr13,6
14892,PeterCL, Tex_Nick ,2
14893,ram3, http,2
14894,ram3, jrib ,13
14895,gdc77, viking667,14
14896,gdc77, ubottu,3
14897,gdc77, kunji,3
14898,gdc77, cmj141,2
14899,gdc77, aguitel,7
14900,gdc77, nickwebcouk,3
14901,gdc77, nickcouk,2
14902,gdc77, pedazhur,2
14903,gdc77, Third3ye,12
14904,Miebster, escott,9
14905,Miebster, Third3ye,8
14906,Miebster, usr13,2
14907,Miebster, jrib,13
14908,Miebster, robotfuel,2
14909,Miebster, daftykins,9
14910,Miebster, bekks,8
14911,Miebster, ubuntu-tester,8
14912,cmj141, jhutchins_wk ,3
14913,cmj141, dr_willis ,3
14914,cmj141, daniel6644 ,2
14915,cmj141, c2tarun ,2
14916,cmj141, banda ,2
14917,questionaire, bekks,10
14918,questionaire, jhutchins_wk,12
14919,questionaire, CrestedNewt,3
14920,questionaire, devnill,2
14921,questionaire, jrib,10
14922,nickwebcouk, glebihan,3
14923,nickwebcouk, gdc77,2
14924,TurdFerguson, CrestedNewt,2
14925,bond__, blami,8
14926,BillyZane, tripelb,2
14927,BillyZane, Tex_Nick,7
14928,BillyZane, SolarisBoy,17
14929,BillyZane, jazzkutya,3
14930,BillyZane, dr_willis,9
14931,BillyZane, PatrickDickey,6
14932,BillyZane, thetinyjesus,9
14933,BillyZane, anonraptr,2
14934,BillyZane, histo,11
14935,BillyZane, west333,7
14936,BillyZane, apm1,2
14937,Egon, truexfan404,2
14938,Egon, jrib,2
14939,Egon, BillyZane,2
14940,Bizzeh, WanderingEnder,3
14941,Bizzeh, PatrickDickey,4
14942,bluesabre, ochosi,2
14943,mr_pouit, micahg,5
14944,mr_pouit, knome,2
14945,mr_pouit, ochosi,2
14946,mr_pouit, GridCube,3
14947,Merwin, vila,3
14948,agateau, shadeslayer,2
14949,agateau, Riddell,8
14950,doctorpepper, http,5
14951,doctorpepper, shadeslayer,2
14952,doctorpepper_, http,2
14953,surfn, sbivol,3
14954,maco__, shadeslayer,3
14955,L3top, LucidGuy,2
14956,L3top, Walzmyn,2
14957,L3top, Ramtron,7
14958,L3top, Sara,8
14959,L3top, histo,7
14960,L3top, gskellig,3
14961,L3top, gmulak_,3
14962,pinky, czajkowski,5
14963,AldoRaine, Thiagoc,3
14964,AldoRaine, benjamim,2
14965,insano, Angelica,8
14966,insano, zyzz,4
14967,insano, sheepex,3
14968,insano, claudio-tux,10
14969,insano, rcbdesigner,3
14970,iLogical, http,6
14971,joldman, sergio_br2,3
14972,simplice_ndere, ongolaBoy,5
14973,simplice_ndere, ariabbas,5
14974,panda-z, irc_user,3
14975,David-zwssd, maplebeats,4
14976,David-zwssd, irc_user,2
14977,David-zwssd, wiiw,6
14978,David-zwssd, jska,2
14979,David-zwssd, tenzu,2
14980,yc4891, David-zwssd,2
14981,yc4891, maplebeats,2
14982,GoodBye, imtxc,9
14983,GoodBye, qiao,2
14984,GoodBye, jska,3
14985,GoodBye, wiiw,3
14986,GoodBye, adam8157,2
14987,GoodBye, tristan1,2
14988,GoodBye, jusss,14
14989,GoodBye, knownbad,2
14990,GoodBye, kk,3
14991,GoodBye, dchxcrow,2
14992,qinglingquan, cherrot,3
14993,qinglingquan, jiero,3
14994,atheism, hamo,15
14995,atheism, gfrog,4
14996,atheism, bluezd,2
14997,atheism, iGoogle,5
14998,atheism, adam8157,20
14999,dchxcrow, tristan1,6
15000,dchxcrow, imtxc,2
15001,tristan1, dchxcrow,6
15002,tristan1, imtxc,7
15003,tristan1, GoodBye,3
15004,tristan1, abine,12
15005,tristan1, erhandsome,2
15006,tristan1, stardiviner,23
15007,tristan1, cleamoon,4
15008,tristan1, wiiw,2
15009,tristan1, devilken,3
15010,tristan1, zrqlx126,2
15011,tristan1, maplebeats,2
15012,tristan1, imadper,3
15013,tristan1, jevin,2
15014,tristan1, black_angel,6
15015,linyu, imtxc,2
15016,linyu, black_angel,7
15017,linyu, ballcat,7
15018,dell, Stone_L,4
15019,dell, genoobie,3
15020,dell, UbuntuNewb,17
15021,dell, apm1,11
15022,dell, Tex_Nick,2
15023,dell, bizhanMona,3
15024,dell, hillary,4
15025,dell, diegojsRW,2
15026,dell, MasterOfDisaster,2
15027,ballcat, linyu,4
15028,ballcat, MrYJ,2
15029,ballcat, ofan,4
15030,ballcat, jiero,2
15031,weichen, abine,2
15032,weichen, erhandsome,2
15033,JHOSMAN, andresmujica,9
15034,JHOSMAN, Bart_,5
15035,JHOSMAN, http,2
15036,JHOSMAN, Linaporras,8
15037,JHOSMAN, abimael,3
15038,JHOSMAN, SergioMeneses,4
15039,JHOSMAN, https,2
15040,JHOSMAN, IdleOne,2
15041,viperhoot, JoseeAntonioR,5
15042,qwerzuser, daswort,16
15043,qwerzuser, qwerzuser,3
15044,julian-, ubuntu@ubuntu,2
15045,maredebianum, sasal7,7
15046,maredebianum, Moewe,4
15047,maredebianum, Seymour,2
15048,dbarth, mdeslaur,3
15049,iBelieve, seb128,4
15050,iBelieve, roadmr,2
15051,mantfire, mantfire@Genesis,4
15052,mantfire, E,4
15053,Havok_Novak, http,2
15054,igustin, Mmike,5
15055,igustin, BotaniCar|2,7
15056,igustin, henrik1,3
15057,igustin, hbogner,3
15058,bpietro, jester-,4
15059,bpietro, mark_,3
15060,bpietro, MoL0ToV,2
15061,bpietro, alexpixel22,2
15062,bpietro, altair,3
15063,scudiero_, error,3
15064,scudiero_, http,2
15065,scudiero2, http,2
15066,Problem1, cristian_c http,2
15067,Salvo_, http,8
15068,smirsu, ho 1 problema,2
15069,dekarl, superm1,2
15070,dekarl, tgm4883,2
15071,superm1, dekarl,4
15072,superm1, sabhain,2
15073,superm1, qwebirc21299,2
15074,superm1, cjwatson,4
15075,bzoltan1, smartboyhw,2
15076,bzoltan1, Andy80,17
15077,bzoltan1,  Andy80,2
15078,bzoltan1, Robbilie,2
15079,bzoltan, aquarius,5
15080,bzoltan, donttrustem,2
15081,bzoltan, dpm,3
15082,ZombiePox, Witam ,2
15083,|rapidsp|, SergeyIT,3
15084,|rapidsp|, lightdiver,3
15085,|rapidsp|, [Raiden],2
15086,|rapidsp|, vladgobelen,2
15087,|rapidsp|, skai-falkorr,2
15088,icapusta, artus,2
15089,icapusta, vladgobelen,5
15090,Hoxx, anonymous,2
15091,Markk, hplc,9
15092,Markk, K350,8
15093,Markk, realubot,8
15094,roasted, PryMar56,2
15095,roasted, pleia2,5
15096,roasted, jedijf,4
15097,roasted, mysteriousdarren,2
15098,roasted, JonathanD,2
15099,roasted, Unit193,2
15100,roasted, SonikkuAmerica,6
15101,roasted, histo,18
15102,roasted, jrib,18
15103,roasted, find,2
15104,roasted, ajacom,8
15105,roasted, johnjacobjinger,4
15106,roasted, zykotick9,9
15107,roasted, daftykins,3
15108,roasted, tripelb,2
15109,roasted, jhutchins_wk,4
15110,roasted, compdoc,2
15111,roasted, karu_,7
15112,dijit, http,4
15113,stiv2k, sarnold,2
15114,d4vidb, 2013/01/26 18,7
15115,etsw, http,2
15116,dednick, didrocks,4
15117,dednick, JohnLea,3
15118,dednick, Squarism,11
15119,jedijf, waltman,4
15120,jedijf, roasted,4
15121,jedijf, MutantTurkish,6
15122,roasted___, ChinnoDog,2
15123,roasted___, pleia2,2
15124,bladernr_, bryce,2
15125,Ziber, http,2
15126,Ziber, blkadder,3
15127,Ziber, ikonia,17
15128,Ziber, ubuntu-tester1,6
15129,Ziber, zebaszp,7
15130,Ziber, pac1,3
15131,Ziber, ubuntu-tester,10
15132,w3bcrawler, tompa,3
15133,vith, jrib,2
15134,brizilubuntu, mega1,2
15135,ShawnRisk, ThinkT510,3
15136,ShawnRisk, escott,2
15137,Dougie187, dr_willis,4
15138,Tabis, yeats,7
15139,undertaker, escott,3
15140,undertaker, Rajvi,3
15141,codezombie, psusi,6
15142,matrixfox, jakepiano,10
15143,MTsol, bazhang,2
15144,challenger, seednode,2
15145,challenger, dr_willis,4
15146,challenger, http,2
15147,challenger, bekks ,2
15148,onborad, (EE) VESA(0),2
15149,gnomefreak, dr_willis,4
15150,gnomefreak, dniMretsaM,4
15151,gnomefreak, soc,2
15152,gnomefreak, Name141,3
15153,gnomefreak, bazhang,4
15154,gnomefreak, ikonia,3
15155,gnomefreak, http,5
15156,gnomefreak, Walther,4
15157,gnomefreak, micahg,8
15158,gnomefreak, JornStian,4
15159,gnomefreak, bjsnider,2
15160,gnomefreak, Annette01,3
15161,gnomefreak, Jack3k3,2
15162,gnomefreak, famax8bis,3
15163,gnomefreak, awisepilot,2
15164,gnomefreak, StevenK,3
15165,amagee, jrib,2
15166,petergk, zg,3
15167,petergk, nyuszika7h,2
15168,petergk, marwy,2
15169,petergk, anomalous,2
15170,bnathan, @dr_willis,2
15171,kgs, leonardpop,3
15172,JornStian, http,2
15173,JornStian, dr_willis,2
15174,JornStian, gnomefreak,2
15175,defekt, osmrducks,7
15176,defekt, mystblade9,3
15177,defekt, marz_,6
15178,defekt, BillyZane,2
15179,osmrducks, defekt,3
15180,chamunks," somsip, http",2
15181,mystblade9, defekt,3
15182,radium, blue112,3
15183,svneo, dr_willis,2
15184,Grievre, dr_willis,2
15185,Grievre, extropy,5
15186,extropy, dr_willis,4
15187,extropy, Grievre,2
15188,extropy, TakeItEZ,3
15189,arashmousavi, jrib,2
15190,Johnnie, bekks,5
15191,antonio_, k1l,9
15192,antonio_, http,10
15193,antonio_, dr_willis,13
15194,antonio_, E,2
15195,antonio_, actionparsnip,2
15196,antonio_, theadmin,2
15197,antonio_, koston,10
15198,antonio_, usr13,4
15199,antonio_, ben64,3
15200,asdf321, http,3
15201,jnhghy, Fudge,3
15202,jnhghy, ActionParsnip,4
15203,jnhghy, away,2
15204,jnhghy, iceroot,2
15205,jnhghy, histo,3
15206,wizrd, nabblet,5
15207,freakynl, raven_,3
15208,freakynl, Pici,2
15209,freakynl, Soelen,10
15210,freakynl, RoyK,2
15211,freakynl, dragonious,5
15212,digitalfiz, theadmin,3
15213,sgt-hagger, MonkeyDust,2
15214,zeffe, E,2
15215,nazty, theadmin,2
15216,badfinger, usr13,4
15217,CoreyBR, rdsm,2
15218,sogeking99, theadmin,2
15219,sogeking99, RollinV2,2
15220,z_Chanshark, MonkeyDust,5
15221,z_Chanshark, nUmBeR,2
15222,z_Chanshark, Ziber,2
15223,z_Chanshark, jhutchins_wk,4
15224,z_Chanshark, pianoman,13
15225,z_Chanshark, limpc,2
15226,z_Chanshark, MadN3ss,2
15227,z_Chanshark, daftykins,4
15228,z_Chanshark, tor_,2
15229,z_Chanshark, ActionParsnip,2
15230,nyuszika7h, jrib,3
15231,nyuszika7h, usr13,3
15232,ChronicleX, Squarism,2
15233,ChronicleX, bazhang ,2
15234,ChronicleX, bekks ,5
15235,ChronicleX, k1l_,3
15236,Lebby, usr13,12
15237,Lebby, feeshon,10
15238,Lebby, MonkeyDust,2
15239,Lebby, llutz,10
15240,Lebby, Eagleman,2
15241,Wireless, bekks,4
15242,mat619, SwedeMike,6
15243,syrius, escott,11
15244,MrStein, bekks,2
15245,modifier, Mathias,2
15246,modifier, bekks,5
15247,modifier, z_Chanshark,3
15248,modifier, xangua,2
15249,modifier, SolarisBoy,2
15250,modifier, jrib,16
15251,modifier, escott,7
15252,modifier, zvacet,11
15253,modifier, SierraAR,3
15254,modifier, julian-delphiki,5
15255,modifier, MAL-_,3
15256,modifier, Orkultus,7
15257,modifier, dr_willis,3
15258,wN, irule,2
15259,wN, SmallR2002_,20
15260,Guest8729, MonkeyDust,2
15261,dhanasekaran, ikonia,2
15262,dhanasekaran, Pici,5
15263,Name141, dniMretsaM,2
15264,Name141, gnomefreak,2
15265,Name141, histo,6
15266,Steven4242, jhutchins_wk,2
15267,Steven4242, limpc,2
15268,Steven4242, _helios_,4
15269,Wulf, ActionParsnip,4
15270,WHAT_UP, bfri,6
15271,sam555, daftykins,9
15272,sam555, auronandace,5
15273,sam555, histo,6
15274,ubuntu-tester, usbu,14
15275,ubuntu-tester, Miebster,13
15276,ubuntu-tester, Feedhurley,12
15277,ubuntu-tester, jcao219,2
15278,ubuntu-tester, machicola,5
15279,ubuntu-tester, usr13,17
15280,ubuntu-tester, verm1n,5
15281,ubuntu-tester, Kireji,3
15282,ubuntu-tester, digitalslave,12
15283,ubuntu-tester, Rallias,2
15284,ubuntu-tester, sabgenton,13
15285,ubuntu-tester, otend,2
15286,ubuntu-tester, cmj141,2
15287,ubuntu-tester, Chanshark,2
15288,ubuntu-tester, djzn,4
15289,ubuntu-tester, anunnaki,2
15290,ubuntu-tester, WaY,4
15291,ubuntu-tester, hplc,5
15292,ubuntu-tester, _SKiTZO,4
15293,ubuntu-tester, limpc,8
15294,ubuntu-tester, savagecroc,4
15295,ubuntu-tester, dcherniv,2
15296,ubuntu-tester, rcmaehl,2
15297,ubuntu-tester, ogist,8
15298,ubuntu-tester, tion,3
15299,ubuntu-tester, morfeo_81,4
15300,ubuntu-tester, Vivekananda,4
15301,ubuntu-tester, Castrol,3
15302,ubuntu-tester, arunkumar413,2
15303,ubuntu-tester, Ziber,10
15304,ubuntu-tester, xibalba,2
15305,ubuntu-tester, Avenger001,2
15306,ubuntu-tester, mrthg_,3
15307,ubuntu-tester, Corny_,2
15308,ubuntu-tester, djono,2
15309,ubuntu-tester, Cong,3
15310,ubuntu-tester, poq,2
15311,ubuntu-tester, ztgu,4
15312,ubuntu-tester, Lunar_Lander,3
15313,ubuntu-tester, Frank_Leach,5
15314,ubuntu-tester, Fanfy,5
15315,ubuntu-tester, LeMike,4
15316,ubuntu-tester, mattt_,3
15317,ubuntu-tester, tripelb,2
15318,ubuntu-tester, borfast,2
15319,ubuntu-tester, GetCodeMonkey,2
15320,ubuntu-tester, ikonia,10
15321,ubuntu-tester, mojtaba,8
15322,ubuntu-tester, g073nks,8
15323,ubuntu-tester, shortstraw8,2
15324,ubuntu-tester, comps_,20
15325,ubuntu-tester, the_file,2
15326,ubuntu-tester, jakepiano,2
15327,ubuntu-tester, Sara,11
15328,ubuntu-tester, dr_willis,2
15329,ubuntu-tester, grathm,7
15330,ubuntu-tester, dormito_,2
15331,ubuntu-tester, frdeso,2
15332,ubuntu-tester, rmbell,17
15333,ubuntu-tester, ncsquid22,7
15334,ubuntu-tester, SimplySeth,3
15335,ubuntu-tester, QaDeS,3
15336,ubuntu-tester, NinjaMyNinja,3
15337,ubuntu-tester, Narco,2
15338,ubuntu-tester, livefree424,7
15339,ubuntu-tester, kmiller,5
15340,ubuntu-tester, [_-S1L3NC3-_],2
15341,ubuntu-tester, apophisss,3
15342,usbu, ubuntu-tester ,11
15343,usbu, ubuntu-tester  ,3
15344,pianoman, http,2
15345,culpn8r, daftykins,2
15346,jgodbout, daftykins,21
15347,jgodbout, escott,9
15348,unreal82, escott,2
15349,unreal82, stueng,2
15350,jhutchins, orudie,8
15351,jhutchins, DexterF,2
15352,jhutchins, wagle,3
15353,jhutchins, univyrse,8
15354,jhutchins, uni4dfx,2
15355,jhutchins, usr13,4
15356,jhutchins, Miebster_,5
15357,jhutchins, Discordian93,5
15358,jhutchins, zero_coder,2
15359,jhutchins, tion,4
15360,jhutchins, trijntje,2
15361,jhutchins, mokujin,2
15362,jhutchins, rasp_pie,2
15363,jhutchins, sogeking99,4
15364,jhutchins, jrr,4
15365,jhutchins, tripelb,3
15366,jhutchins, qbmaniac,4
15367,jhutchins, Avenger001,3
15368,jhutchins, Stuttergart,3
15369,jhutchins, Corny_,2
15370,jhutchins, dpurgert,10
15371,jhutchins, nabblet_old,3
15372,jhutchins, Cong,3
15373,jhutchins, Fanfy,5
15374,jhutchins, sybariten,2
15375,jhutchins, TarantulaFudge,2
15376,jhutchins, stuffthatspins,8
15377,jhutchins, mega1,8
15378,jhutchins, bitHipy,6
15379,jhutchins, Ikline,4
15380,jhutchins, CLUSTERfoo,4
15381,jhutchins, nima_,3
15382,jhutchins, justsome1,2
15383,jhutchins, Krustyklimber,31
15384,jhutchins, gmachine_24,4
15385,jhutchins, oo-dragon,2
15386,jhutchins, NinjaMyNinja,3
15387,jhutchins, XtremeWiz,4
15388,jhutchins, tweikable,2
15389,jhutchins, magma,6
15390,jhutchins, kunji,5
15391,jhutchins, vjacob,2
15392,jhutchins, wjtaylor,4
15393,jhutchins, soahccc,2
15394,jhutchins, Makdaam,3
15395,jhutchins, angelo__,8
15396,jhutchins, bianca,25
15397,jhutchins, SonikkuAmerica,2
15398,jhutchins, LIDH,42
15399,jhutchins, UltraParadigm,3
15400,jhutchins, wiggmpk,3
15401,jhutchins, sagiet,2
15402,jhutchins, anthony__,17
15403,jhutchins, subcool,2
15404,jhutchins, CuteGuy1,4
15405,jhutchins, cjae,2
15406,jhutchins, ultreia,7
15407,jhutchins, dsaj,2
15408,jhutchins, tarunsh,3
15409,jhutchins, PrincessLuna,2
15410,jhutchins, Diegosnat,5
15411,jhutchins, ikonia,3
15412,jhutchins, mojtaba,4
15413,jhutchins, raven_,2
15414,jhutchins, Ziber,2
15415,jhutchins, test12378,11
15416,jhutchins, toms_,4
15417,jhutchins, betah,4
15418,jhutchins, wyvrn__,4
15419,jhutchins, mikehaas763_,4
15420,jhutchins, zombiejim,5
15421,jhutchins, ubuser,2
15422,jhutchins, mhs,14
15423,jhutchins, MySelf_,2
15424,jhutchins, killer,2
15425,jhutchins, larsduesing,6
15426,jhutchins, scristopher,7
15427,jhutchins, Chriys,2
15428,jhutchins, kovu,2
15429,blkadder, Steven4242,3
15430,blkadder, uponatree,4
15431,blkadder, http,5
15432,blkadder, bencc,8
15433,blkadder, VaultDweller13,2
15434,blkadder, Ziber,2
15435,blkadder, zex,5
15436,blkadder, joe9,9
15437,blkadder, p3rror,10
15438,blkadder, ryan_turner,5
15439,blkadder, riderplus,3
15440,blkadder, BroUnicorn,2
15441,blkadder, ae86-drifter,14
15442,blkadder, escott,2
15443,blkadder, iFlip,3
15444,blkadder, billybob000,3
15445,blkadder, ClientAlive,3
15446,blkadder, sako0938,4
15447,blkadder, Vi,10
15448,blkadder, usr13,2
15449,blkadder, kderr,7
15450,blkadder, magma,2
15451,blkadder, x__,4
15452,blkadder, ubuntuaddicted,4
15453,blkadder, igor_,2
15454,blkadder, limpc,13
15455,blkadder, JujuBee,2
15456,blkadder, lubuntu13,4
15457,blkadder, savagecroc,10
15458,blkadder, mvt007geek,2
15459,blkadder, b3nj,10
15460,blkadder, korfuri,5
15461,blkadder, tomtiger11,9
15462,blkadder, bubba99,13
15463,blkadder, kunji,2
15464,blkadder, Annette01,2
15465,uponatree, blkadder,5
15466,jcao219, ubuntu-tester,2
15467,SegFaultAX, stgraber,3
15468,recon_lap, iLogical,2
15469,recon_lap, MoL0ToV,2
15470,recon_lap, xubuntu267,6
15471,recon_lap, zoktar,3
15472,recon_lap, Goliat,14
15473,recon_lap, xubuntu749,5
15474,recon_lap, souperk,19
15475,recon_lap, mojtaba,24
15476,recon_lap, Os_Maleus1,16
15477,recon_lap, Os_Maleus,3
15478,x_link, Peyam,4
15479,x_link, yarre2,4
15480,designbybeck_, yofel,2
15481,designbybeck_, ActionParsnip,2
15482,designbybeck_, escott,2
15483,designbybeck_, disharmonic,2
15484,molewin8, https,2
15485,Subfusc, jubei,5
15486,jubei, Subfusc,5
15487,Das_Auge, kotTon_kaNdiy,2
15488,Das_Auge, BluesKaj,3
15489,Das_Auge, Peace-,6
15490,Das_Auge, Minipluto,5
15491,pawel_, BluesKaj,4
15492,pawel_, Wizard,8
15493,pawel_, Obsidian1723,5
15494,pawel_, Subfusc,3
15495,Sanzo, Wizard,2
15496,Silverlion, zleap,2
15497,Silverlion, holstein,7
15498,telec, Cristiano,2
15499,telec, https,2
15500,rmarcandier, Naldo,2
15501,telec2, Naldo,2
15502,telec2, alvaro_,5
15503,telec2, vitorlobo,3
15504,Rcart, penguin42,2
15505,Rcart, mitya57,4
15506,Rcart, bdrung,2
15507,openoffice, imtxc_away,2
15508,openoffice, adam8157,2
15509,UbuntuTalk, [ç¬çé£äº] http,5
15510,wangguohao, jusss,6
15511,wangguohao, http,2
15512,fa1c0n_, jusss,13
15513,fa1c0n_, Cell,2
15514,fa1c0n_, alvin_quiet_mode,2
15515,xw_y_am, adam8157,6
15516,xw_y_am, abine,2
15517,Keshi, piggybox,2
15518,reepeecheep, BartOC,2
15519,BartOC, https,2
15520,linux-redstone_, https,3
15521,cristian874, https,3
15522,ZOMBitch_, mirda1,9
15523,ZOMBitch_, FrostyX,13
15524,ZOMBitch_, Chinese_soup,2
15525,ZOMBitch_, sunny_,3
15526,mirda1, ZOMBitch_,6
15527,mirda1, FrostyX,2
15528,burlak, mirda1,4
15529,dududa, sdx23,3
15530,dududa, X421,2
15531,dududa, http,2
15532,Jumper_Thunder, k1l_,2
15533,mitya57_, Esokrates,2
15534,Esokrates, http,2
15535,erAbuelo, Sadalsuud,2
15536,farshid, rollingping,2
15537,narbeh, s_faraday1,6
15538,narbeh, s_faraday,8
15539,narbeh, nima_,3
15540,narbeh, master,21
15541,XtremeWiz, Myrtti,3
15542,XtremeWiz, ActionParsnip,2
15543,XtremeWiz, Sail,2
15544,XtremeWiz, jhutchins,3
15545,XtremeWiz, histo,5
15546,XtremeWiz, famax8,2
15547,Arone, jester,12
15548,Arone, xiaoy,18
15549,tommi, jester,3
15550,kaurubuntu, http,3
15551,Shadow__X, qwebirc44069,3
15552,Shadow__X, tgm4883,4
15553,Shadow__X, http,2
15554,Shadow__X, JCii8,5
15555,Shadow__X, qwebirc16309,5
15556,Atluxity, malin,3
15557,Atluxity, f00f-,2
15558,Pricey, k1l,4
15559,Pricey, invariant,2
15560,Pricey, codero,2
15561,asd__, http,2
15562,_d4vid, http,9
15563,Hanno4ka, http,5
15564,Hanno4ka, skai-falkorr,2
15565,Hanno4ka, snql,2
15566,vamadir, Scrimmer,3
15567,vamadir, baronos,2
15568,vamadir, iIlL10Oo,2
15569,vamadir, maplebeats,6
15570,vamadir, |rapidsp|,2
15571,vamadir, tagezi,6
15572,vamadir, artus,11
15573,FishErr, http,2
15574,v_pv, http,3
15575,Vladislaw, http,2
15576,MarkusDBX, coffe,6
15577,MarkusDBX, andol,8
15578,MarkusDBX, HeMan,7
15579,MarkusDBX, K350,2
15580,MarkusDBX, einand,3
15581,MarkusDBX, ewook,3
15582,MarkusDBX, x_link,2
15583,qman__, http,3
15584,freesbie, addicat,3
15585,Gapi, http,2
15586,shauno, http,2
15587,marsilainen, ali1234,4
